recipe_id,title,description,category,cuisine,meal_type,is_vegan,is_vegetarian,directions,ingredients_json
196,Salmon Cakes,Flaky canned salmon patties with lemon herb mayo.,main dish,American,dinner,False,False,"Drain salmon, mix with bread crumbs, egg, half mayo, lemon zest, dill, salt. Form patties. Fry in olive oil 3 minutes per side. Mix remaining mayo with lemon juice for sauce. Serve cakes with sauce.","[{""name"": ""salmon"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""breadcrumbs"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""egg"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""mayonnaise"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""lemon"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""dill"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""salt"", ""quantity"": 0.25, ""unit"": ""teaspoon""}]"
197,Breakfast Burrito,"Scrambled eggs, beans, and cheese in a tortilla wrap.",breakfast,Mexican,breakfast,False,True,"Scramble eggs in olive oil. Warm tortilla, layer eggs, beans, cheese, sliced avocado, salsa. Roll up tightly. Serve warm.","[{""name"": ""tortilla"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""egg"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""black beans"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""cheddar cheese"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""salsa"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""avocado"", ""quantity"": 0.5, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 1, ""unit"": ""teaspoon""}]"
198,Strawberry Spinach Salad,"Sweet strawberries with spinach, nuts, and balsamic dressing.",salad,American,lunch,True,True,"Slice strawberries, toast almonds. Whisk balsamic, olive oil, honey, salt for dressing. Toss spinach, strawberries, almonds with dressing. Serve immediately.","[{""name"": ""spinach"", ""quantity"": 4, ""unit"": ""cup""}, {""name"": ""strawberry"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""almond"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""balsamic vinegar"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""honey"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""salt"", ""quantity"": 0.25, ""unit"": ""teaspoon""}]"
199,Shrimp Scampi,Garlicky shrimp in white wine butter sauce over pasta.,main dish,Italian,dinner,False,False,"Cook linguine, drain. Saute minced garlic in butter 1 minute, add shrimp and flakes, cook 3 minutes. Add wine, simmer 2 minutes. Toss with pasta, lemon juice, chopped parsley. Serve hot.","[{""name"": ""shrimp"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""linguine"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""white wine"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""butter"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 4, ""unit"": ""piece""}, {""name"": ""lemon"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""parsley"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""red pepper flakes"", ""quantity"": 0.25, ""unit"": ""teaspoon""}]"
200,Pad Thai,"Stir-fried rice noodles with tofu, eggs, and tamarind sauce.",main dish,Asian,dinner,False,False,"Soak noodles in hot water 10 minutes, drain. Mix tamarind, fish sauce, sugar for sauce. Stir-fry tofu 2 minutes, push aside, scramble eggs. Add noodles, sauce, sprouts; toss 3 minutes. Top with peanuts and lime.","[{""name"": ""rice noodles"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""tofu"", ""quantity"": 0.25, ""unit"": ""pound""}, {""name"": ""egg"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""bean sprout"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""tamarind paste"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""fish sauce"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""sugar"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""peanut"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""lime"", ""quantity"": 1, ""unit"": ""piece""}]"
201,Vegetable Fried Rice,Day-old rice stir-fried with mixed veggies and soy.,main dish,Chinese,dinner,True,True,"Dice carrot, chop green onions, grate ginger. Heat sesame oil, scramble eggs, remove. Stir-fry ginger, carrot, peas 3 minutes. Add rice, soy sauce, eggs; toss 4 minutes. Stir in green onions.","[{""name"": ""rice"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""carrot"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""peas"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""soy sauce"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""green onion"", ""quantity"": 3, ""unit"": ""piece""}, {""name"": ""egg"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""sesame oil"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""ginger"", ""quantity"": 1, ""unit"": ""teaspoon""}]"
202,Baba Ghanoush,Smoky roasted eggplant dip with tahini and garlic.,appetizer,Middle Eastern,snack,True,True,"Roast eggplant at 220C 30 minutes until soft, cool, scoop flesh. Blend with minced garlic, tahini, lemon juice, olive oil, cumin, salt. Chill. Garnish with parsley, serve with pita.","[{""name"": ""eggplant"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""tahini"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""lemon"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""cumin"", ""quantity"": 0.5, ""unit"": ""teaspoon""}, {""name"": ""parsley"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""salt"", ""quantity"": 0.5, ""unit"": ""teaspoon""}]"
203,Cottage Cheese Pancakes,Fluffy high-protein pancakes with cottage cheese.,breakfast,American,breakfast,False,True,"Blend cottage cheese, eggs, flour, sugar, vanilla smooth. Heat butter in pan. Pour batter for pancakes, cook 2 minutes per side. Top with blueberries. Serve warm.","[{""name"": ""cottage cheese"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""egg"", ""quantity"": 4, ""unit"": ""piece""}, {""name"": ""flour"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""sugar"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""vanilla"", ""quantity"": 0.5, ""unit"": ""teaspoon""}, {""name"": ""butter"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""blueberry"", ""quantity"": 0.5, ""unit"": ""cup""}]"
204,Chicken Fajitas,Sizzling chicken and peppers in warm tortillas.,main dish,Mexican,dinner,False,False,"Slice chicken and veggies. Season chicken with cumin, chili powder. Heat olive oil, stir-fry chicken 5 minutes, add peppers and onion 4 minutes. Squeeze lime over. Serve in warmed tortillas.","[{""name"": ""chicken breast"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""bell pepper"", ""quantity"": 3, ""unit"": ""piece""}, {""name"": ""tortilla"", ""quantity"": 6, ""unit"": ""piece""}, {""name"": ""lime"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""cumin"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""chili powder"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}]"
205,Creamy Hummus,Smooth chickpea dip with garlic and lemon.,appetizer,Middle Eastern,snack,True,True,"Drain chickpeas, reserve liquid. Blend chickpeas, tahini, lemon juice, minced garlic, olive oil, cumin, salt with aquafaba for creaminess. Chill. Garnish with paprika and oil, serve with veggies.","[{""name"": ""chickpea"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""tahini"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""lemon"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""cumin"", ""quantity"": 0.5, ""unit"": ""teaspoon""}, {""name"": ""salt"", ""quantity"": 0.5, ""unit"": ""teaspoon""}, {""name"": ""paprika"", ""quantity"": 0.25, ""unit"": ""teaspoon""}]"
206,Broccoli Cheddar Soup,Cheesy broccoli soup blended creamy.,soup,American,lunch,False,True,"Chop broccoli and onion. Melt butter, stir in flour 1 minute. Add broth, milk, nutmeg, simmer. Add veggies, cook 10 minutes. Blend half, stir in cheese until melted. Serve hot.","[{""name"": ""broccoli"", ""quantity"": 4, ""unit"": ""cup""}, {""name"": ""cheddar cheese"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""vegetable broth"", ""quantity"": 3, ""unit"": ""cup""}, {""name"": ""milk"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""butter"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""flour"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""nutmeg"", ""quantity"": 0.25, ""unit"": ""teaspoon""}]"
207,Stuffed Peppers,Rice and ground beef stuffed in bell peppers.,main dish,American,dinner,False,False,"Cook rice. Halve peppers, remove seeds. Brown beef with chopped onion in oil 5 minutes. Mix with rice, half sauce, cumin. Stuff peppers. Bake at 180C 30 minutes covered, top with cheese, 10 minutes more.","[{""name"": ""bell pepper"", ""quantity"": 4, ""unit"": ""piece""}, {""name"": ""ground beef"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""rice"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""tomato sauce"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""cheddar cheese"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""cumin"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""olive oil"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
208,Berry Smoothie,Blended frozen berries with yogurt and banana.,breakfast,American,breakfast,False,True,"Blend all ingredients until smooth. Add more milk if too thick. Pour into glass, top with extra chia. Serve chilled.","[{""name"": ""mixed berries"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""yogurt"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""banana"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""milk"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""honey"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""chia seeds"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
209,Beef Stroganoff,Tender beef strips in mushroom sour cream sauce.,main dish,Russian,dinner,False,False,"Cook noodles. Slice beef and mushrooms, chop onion. Brown beef in butter 3 minutes, remove. Saute onion and mushrooms 5 minutes. Sprinkle flour, add broth, simmer. Stir in sour cream, return beef. Serve over noodles.","[{""name"": ""beef"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""mushroom"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""sour cream"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""beef broth"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""flour"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""butter"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""egg noodle"", ""quantity"": 1.5, ""unit"": ""cup""}]"
210,Blue Cheese Dressing,Chunky blue cheese dip for wings or salad.,appetizer,American,snack,False,True,"Crumble cheese, mix with mayo, sour cream, lemon juice, garlic powder, salt, pepper. Stir in chopped chives. Chill 30 minutes. Serve with veggies or chips.","[{""name"": ""blue cheese"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""mayonnaise"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""sour cream"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""lemon"", ""quantity"": 0.5, ""unit"": ""piece""}, {""name"": ""garlic powder"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""salt"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""black pepper"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""chive"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
211,Risotto Milanese,Saffron-infused rice with parmesan.,main dish,Italian,dinner,False,True,"Steep saffron in warm broth. Saute onion in oil and butter, add rice 2 minutes. Deglaze with wine. Add broth ladle by ladle, stirring 18 minutes. Stir in parmesan.","[{""name"": ""arborio rice"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""saffron"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""vegetable broth"", ""quantity"": 4, ""unit"": ""cup""}, {""name"": ""white wine"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""butter"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""parmesan"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""olive oil"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
212,Stuffed Mushrooms,Baked mushroom caps filled with spinach and feta.,appetizer,Greek,snack,False,True,"Remove mushroom stems, chop. Saute stems, spinach, minced garlic in oil 3 minutes. Mix with feta, bread crumbs, lemon juice, salt. Stuff caps. Bake at 180C 15 minutes.","[{""name"": ""mushroom"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""spinach"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""feta cheese"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""breadcrumbs"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""lemon"", ""quantity"": 0.5, ""unit"": ""piece""}, {""name"": ""salt"", ""quantity"": 0.25, ""unit"": ""teaspoon""}]"
213,Bell Pepper Gazpacho,"Chilled blended soup of ripe tomatoes, cucumbers, and bell peppers with a Spanish flair.",soup,Mediterranean,lunch,True,True,"Roughly chop tomatoes, cucumber, bell pepper, onion, and garlic. Blend all with olive oil, vinegar, and salt until smooth. Chill at least 2 hours. Serve garnished with diced veggies.","[{""name"": ""tomato"", ""quantity"": 6, ""unit"": ""piece""}, {""name"": ""cucumber"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""bell pepper"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""onion"", ""quantity"": 0.5, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""vinegar"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""salt"", ""quantity"": 0.5, ""unit"": ""teaspoon""}]"
214,Balsamic Grilled Asparagus,Tender asparagus spears grilled with balsamic glaze.,appetizer,Italian,dinner,True,True,"Trim asparagus. Toss with olive oil, salt, pepper. Grill 4 minutes, turning once. Drizzle reduced balsamic. Shave parmesan over top.","[{""name"": ""asparagus"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""balsamic vinegar"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""salt"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""black pepper"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""parmesan"", ""quantity"": 0.25, ""unit"": ""cup""}]"
215,Sauteed Spinach,Wilted spinach with garlic and lemon.,appetizer,Mediterranean,dinner,True,True,"Heat olive oil, saute minced garlic and flakes 30 seconds. Add spinach in batches, wilt 2 minutes. Squeeze lemon, season with salt. Serve warm.","[{""name"": ""spinach"", ""quantity"": 8, ""unit"": ""cup""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""lemon"", ""quantity"": 0.5, ""unit"": ""piece""}, {""name"": ""salt"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""red pepper flakes"", ""quantity"": 0.25, ""unit"": ""teaspoon""}]"
216,Creamed Corn,Sweet corn in a creamy herb sauce.,appetizer,American,dinner,False,True,"Melt butter, add corn, cream, sugar, salt, pepper; simmer 5 minutes until thickened. Stir in chopped parsley. Serve hot.","[{""name"": ""corn"", ""quantity"": 4, ""unit"": ""cup""}, {""name"": ""butter"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""heavy cream"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""sugar"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""salt"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""black pepper"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""parsley"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
217,Ratatouille,Stewed summer vegetables in Provencal herbs.,appetizer,French,dinner,True,True,"Dice vegetables. Saute onion and garlic in olive oil 3 minutes. Add peppers, eggplant, zucchini; cook 5 minutes. Stir in tomatoes and thyme, simmer 15 minutes. Season and serve.","[{""name"": ""zucchini"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""eggplant"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""tomato"", ""quantity"": 4, ""unit"": ""piece""}, {""name"": ""bell pepper"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""thyme"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}]"
218,Baked Zucchini Chips,Crispy zucchini slices seasoned with herbs.,appetizer,American,snack,True,True,"Preheat oven to 220C. Slice zucchini thinly. Toss with oil, salt, pepper, oregano. Bake on sheet 20 minutes, flip, sprinkle parmesan, bake 5 more minutes.","[{""name"": ""zucchini"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""salt"", ""quantity"": 0.5, ""unit"": ""teaspoon""}, {""name"": ""black pepper"", ""quantity"": 0.25, ""unit"": ""teaspoon""}, {""name"": ""parmesan"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""oregano"", ""quantity"": 0.5, ""unit"": ""teaspoon""}]"
